scenario_boats_1_geopos_latitude,boats_1_safetyradius,min_ttc,max_ttc_metric,cri_metric,dcpa,tcpa,ship_domain_overlap
-0.0216,370,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,280,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,190,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,1000,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,100,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.016200000000000003,910,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,730,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,820,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,640,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,550,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,190,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,280,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,370,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,460,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,1000,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.016200000000000003,100,,0.0,0.914108355305225,107.26615607298645,0.1979079566149204,0.08104192735343384
-0.010800000000000004,910,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,820,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,730,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,640,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,550,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,460,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,100,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,190,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,280,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,370,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.010800000000000004,1000,,0.0,0.914108355305225,107.26615607298645,0.19792509564189356,0.08104192735343384
-0.0054000000000000055,100,,0.0,0.914108355305225,107.26615607298645,0.19793537905820158,0.08104192735343384
-0.0054000000000000055,190,,0.0,0.914108355305225,107.26615607298645,0.19793537905820158,0.08104192735343384
-0.0054000000000000055,280,,0.0,0.914108355305225,107.26615607298645,0.19793537905820158,0.08104192735343384
-0.0054000000000000055,370,,0.0,0.914108355305225,107.26615607298645,0.19793537905820158,0.08104192735343384
-0.0054000000000000055,460,,0.0,0.914108355305225,107.26615607298645,0.19793537905820158,0.08104192735343384
